HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
2MBYMNCWYB4FY2YEFMO1CJONSF2QM4,"A demographic study on the workers of Mechanical Turk","",2O8DHDM25L8OSG5ITM5ZHOE4RCHFPT,A014570429HSF84C0QZCF,Approved,"Fri Nov 15 09:39:34 PST 2013","Fri Nov 15 09:41:58 PST 2013",comp_12_3;12;0,comp_49_3;8;0,comp_140_3;7;0,comp_117_3;3;6,comp_131_3;6;0,comp_34_3;14;4,comp_103_3;5;5,comp_113_3;0;0,comp_129_3;2;3,comp_11_3;16;0,comp_45_3;13;2,comp_83_3;1;32,comp_123_3;4;2,comp_164_3;9;34,comp_9_3;10;0,comp_25_3;15;4,comp_6_3;11;0|comp_2_3;11;3|comp_5_3;11;5,
