HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
2GYKPEIB9BA24LSJCVWV8UD3MG3X0E,"A demographic study on the workers of Mechanical Turk","",2XM8LZ6R70GBA2EZVOUVP7WST96N7A,A13PR38C7G51QW,Approved,"Fri Nov 15 14:09:25 PST 2013","Fri Nov 15 14:13:23 PST 2013",comp_13_3;12;7,comp_49_3;2;0,comp_137_3;7;5,comp_131_3;4;2,comp_109_3;5;4,comp_126_3;6;0,comp_11_3;10;1,comp_41_3;14;6,comp_121_3;3;4,comp_9_3;11;1,comp_23_3;16;2,comp_2_3;13;2|comp_6_3;13;4|comp_7_3;13;5,comp_119_3;1;5,comp_32_3;15;2,comp_103_3;8;5,comp_54_3;0;3,comp_177_3;9;34,
