HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
2H6NNVRH1KHUS7MDYCXN69LKWTWYPD,"A demographic study on the workers of Mechanical Turk","",2SMUU00OQKKGNBOEVXTUD680FCFWW8,A2Q8N687305WLH,Approved,"Fri Nov 15 11:22:03 PST 2013","Fri Nov 15 11:23:18 PST 2013",comp_14_3;10;6,comp_48_3;7;1,comp_140_3;3;2,comp_131_3;2;1,comp_108_3;4;3,comp_128_3;0;1,comp_10_3;14;0,comp_46_3;16;9,comp_121_3;5;4,comp_8_3;13;1,comp_28_3;15;7,comp_7_3;11;0|comp_2_3;11;2|comp_3_3;11;4,comp_119_3;1;5,comp_36_3;12;0,comp_100_3;8;4,comp_89_3;6;38,comp_174_3;9;31,
