HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
2WL95SW6NG1LBWTKAO2YQ1FZSLIVHU,"A demographic study on the workers of Mechanical Turk","",2N58XMB3Q395J4CGGTXTFEVSUB3HSB,A1DWX3XZ3TY382,Approved,"Fri Nov 15 10:32:02 PST 2013","Fri Nov 15 10:34:03 PST 2013",comp_12_3;11;8,comp_48_3;5;0,comp_140_3;2;2,comp_117_3;7;5,comp_131_3;0;2,comp_35_3;16;1,comp_100_3;4;4,comp_109_3;6;4,comp_128_3;1;0,comp_11_3;13;1,comp_42_3;12;5,comp_83_3;8;14,comp_122_3;3;3,comp_167_3;9;31,comp_9_3;15;1,comp_24_3;14;3,comp_7_3;10;5,
