HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
25KGMMEGOOGWB5SS5F123EIUUGYBBP,"A demographic study on the workers of Mechanical Turk","",2GYRLPHIT3H1F3165BTNUQ218IAAI0,A1V1GOYN30DOS9,Approved,"Fri Nov 15 10:03:36 PST 2013","Fri Nov 15 10:04:54 PST 2013",comp_12_3;11;0,comp_48_3;3;0,comp_140_3;0;1,comp_117_3;8;4,comp_131_3;6;0,comp_34_3;10;2,comp_102_3;7;2,comp_112_3;1;1,comp_127_3;2;1,comp_11_3;15;0,comp_44_3;14;3,comp_87_3;5;10,comp_121_3;4;0,comp_167_3;9;24,comp_9_3;16;1,comp_25_3;13;4,comp_4_3;12;0,
