HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
2HJ1K274J79Q9PCNVSV65XFCDR5EGD,"A demographic study on the workers of Mechanical Turk","",2NMCF806UFBTYL12HQ63K5SW73ZE0C,A2QG7UTSRJZALU,Approved,"Fri Nov 15 13:36:44 PST 2013","Fri Nov 15 13:38:31 PST 2013",comp_12_3;11;0,comp_48_3;0;1,comp_140_3;8;0,comp_131_3;7;2,comp_110_3;5;5,comp_130_3;3;1,comp_11_3;16;0,comp_42_3;10;5,comp_124_3;1;3,comp_9_3;15;0,comp_25_3;14;4,comp_2_3;13;5,comp_117_3;6;6,comp_32_3;12;2,comp_102_3;4;2,comp_75_3;2;22,comp_156_3;9;13,
