HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
2NCFBNFSVGURYWFRF1XNR1FS39V6KI,"A demographic study on the workers of Mechanical Turk","",2Z7E4EGDHDM8OEE4WSQWHHEZ74LLBG,A3VN8WCTABIRB8,Approved,"Fri Nov 15 08:57:40 PST 2013","Fri Nov 15 09:01:53 PST 2013",comp_17_3;13;3,comp_49_3;7;1,comp_134_3;1;3,comp_131_3;5;2,comp_112_3;8;1,comp_129_3;6;3,comp_10_3;15;0,comp_43_3;11;6,comp_123_3;2;2,comp_8_3;16;0,comp_25_3;14;4,comp_2_3;10;0|comp_3_3;10;2,comp_117_3;0;5,comp_36_3;12;0,comp_104_3;4;0,comp_84_3;3;33,comp_147_3;9;4,
