HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
2C2CJ011K27A20F6D1X1JN46UKSACH,"A demographic study on the workers of Mechanical Turk","",27MLRGNTBJ3S563R2UYNH2KHCP88UD,AFNBPFHBMCOWU,Approved,"Fri Nov 15 15:19:41 PST 2013","Fri Nov 15 15:22:10 PST 2013",comp_16_3;15;4,comp_48_3;6;2,comp_140_3;2;7,comp_117_3;0;0,comp_131_3;5;0,comp_32_3;13;4,comp_101_3;3;3,comp_111_3;1;6,comp_129_3;8;3,comp_11_3;12;1,comp_38_3;16;1,comp_86_3;7;35,comp_123_3;4;2,comp_155_3;9;43,comp_9_3;14;1,comp_22_3;11;1,comp_2_3;10;0|comp_4_3;10;3|comp_5_3;10;4,
