HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
2GH2MIKMN9UE824PVYNW8I3SUKHRAO,"A demographic study on the workers of Mechanical Turk","",2FKW6NG1FS3THGPXLKSFASZL3D9KY2,AB6C7RS4ECDQZ,Approved,"Fri Nov 15 13:36:52 PST 2013","Fri Nov 15 13:40:01 PST 2013",comp_15_3;11;5,comp_48_3;1;0,comp_140_3;0;6,comp_131_3;7;2,comp_109_3;4;4,comp_130_3;6;3,comp_11_3;12;1,comp_41_3;14;4,comp_125_3;8;0,comp_8_3;10;1,comp_23_3;13;6,comp_7_3;15;0|comp_4_3;15;3|comp_2_3;15;4|comp_6_3;15;5,comp_117_3;3;6,comp_34_3;16;2,comp_101_3;5;3,comp_51_3;2;46,comp_146_3;9;3,
