HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
23WC1PC6SK9X21BAMNQESMAAP9O1PL,"A demographic study on the workers of Mechanical Turk","",2XXF3Q0JG5T45GIILGV9Q9SSTXCEI3,A1AA20GYIOFY7N,Approved,"Fri Nov 15 11:18:25 PST 2013","Fri Nov 15 11:19:56 PST 2013",comp_13_3;14;1,comp_48_3;3;1,comp_139_3;0;1,comp_131_3;1;2,comp_108_3;5;5,comp_128_3;8;3,comp_11_3;11;0,comp_47_3;12;10,comp_121_3;6;0,comp_8_3;15;0,comp_27_3;16;6,comp_3_3;13;0,comp_117_3;7;3,comp_35_3;10;1,comp_99_3;4;5,comp_89_3;2;8,comp_191_3;9;48,
