HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
2LTLYHVI44OYLDRGVIEEASBAPSNX39,"A demographic study on the workers of Mechanical Turk","",2N867D1X3V0L3TIA77AECM7PL0UJCX,A3H3SPHMF85OS4,Approved,"Fri Nov 15 14:42:58 PST 2013","Fri Nov 15 14:44:47 PST 2013",comp_13_3;14;7,comp_48_3;2;2,comp_140_3;0;0,comp_131_3;1;2,comp_110_3;8;3,comp_128_3;5;1,comp_11_3;12;1,comp_45_3;13;8,comp_122_3;7;1,comp_9_3;15;0,comp_26_3;10;3,comp_2_3;11;1|comp_4_3;11;4,comp_117_3;3;1,comp_35_3;16;5,comp_100_3;4;2,comp_80_3;6;29,comp_182_3;9;39,
