HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
2W20COK2JE1SQIQ6WQIWHOZACM3TMN,"A demographic study on the workers of Mechanical Turk","",2EKMEZZ2MIKS620UCEP3JTWWYYIN67,A7R1OLLU1Z6RA,Approved,"Fri Nov 15 11:30:27 PST 2013","Fri Nov 15 11:31:29 PST 2013",comp_16_3;12;4,comp_48_3;6;0,comp_140_3;3;5,comp_114_3;8;1,comp_131_3;7;1,comp_34_3;15;2,comp_102_3;2;2,comp_112_3;4;7,comp_128_3;0;4,comp_11_3;16;0,comp_43_3;14;4,comp_81_3;5;30,comp_122_3;1;3,comp_163_3;9;35,comp_9_3;10;1,comp_26_3;11;3,comp_6_3;13;1,
