HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
21K74J79KQWCK1TQTZOFND45XZQHJC,"A demographic study on the workers of Mechanical Turk","",2QY7D1X3V0FQJ5U6PO51X7PKLP6KDX,A21R3MWYU2ABZP,Approved,"Fri Nov 15 14:59:23 PST 2013","Fri Nov 15 15:01:19 PST 2013",comp_12_3;16;0,comp_48_3;5;1,comp_140_3;8;1,comp_131_3;7;0,comp_105_3;3;0,comp_127_3;4;0,comp_11_3;14;0,comp_45_3;15;8,comp_121_3;2;4,comp_9_3;11;0,comp_26_3;12;3,comp_5_3;13;0|comp_4_3;13;1|comp_7_3;13;4|comp_2_3;13;5,comp_119_3;6;4,comp_34_3;10;4,comp_101_3;1;3,comp_93_3;0;4,comp_153_3;9;45,
