HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16
2SST2D5NQYNBYWWM6LWT9MNCWK895B,"A demographic study on the workers of Mechanical Turk","",2S9PCGJ2D21UMPBJ45AP0SI2LEN5BE,A2YPGARAKET7N5,Approved,"Fri Nov 15 09:20:27 PST 2013","Fri Nov 15 09:22:37 PST 2013",comp_14_3;13;6,comp_49_3;2;0,comp_135_3;4;7,comp_132_3;3;0,comp_110_3;1;5,comp_129_3;5;0,comp_11_3;10;1,comp_45_3;11;2,comp_121_3;6;0,comp_9_3;9;0,comp_27_3;14;2,comp_7_3;12;0,comp_119_3;7;2,comp_34_3;15;2,comp_102_3;0;2,comp_90_3;8;39,
