HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16
20N1Y7QEOZF49L7YFYDOQXRDSQFEH7,"A demographic study on the workers of Mechanical Turk","",2PD6VCPWZ9RTWPOAI6J73N3DUW2AP9,A997OZ3H2B3Q2,Approved,"Fri Nov 15 09:04:17 PST 2013","Fri Nov 15 09:06:42 PST 2013",comp_15_3;12;5,comp_48_3;2;1,comp_135_3;5;5,comp_132_3;8;2,comp_105_3;6;0,comp_130_3;4;0,comp_11_3;14;0,comp_46_3;9;1,comp_123_3;1;2,comp_9_3;11;0,comp_26_3;13;5,comp_2_3;15;0,comp_117_3;0;6,comp_35_3;10;5,comp_102_3;7;4,comp_79_3;3;18,
