HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17
2JODG67D1X31J8QMZTB2UE1M7CUAHN,"A demographic study on the workers of Mechanical Turk","",2UXUFJ51Y7QK7SLKDXSC3TMOGDBDAA,A8MF3Y278EWK2,Approved,"Fri Nov 15 14:00:22 PST 2013","Fri Nov 15 14:01:54 PST 2013",comp_12_3;15;0,comp_48_3;4;1,comp_140_3;2;2,comp_131_3;6;0,comp_112_3;1;1,comp_127_3;5;1,comp_11_3;11;0,comp_46_3;13;9,comp_121_3;7;0,comp_9_3;10;0,comp_26_3;12;3,comp_2_3;16;0|comp_5_3;16;1|comp_4_3;16;3|comp_6_3;16;4,comp_117_3;0;3,comp_34_3;14;2,comp_103_3;3;1,comp_84_3;8;13,comp_158_3;9;40,
